,DEC_LAT,DEC_LONG,DRINKING_DRIVER,CELL_PHONE,RUNNING_RED_LT,AGGRESSIVE_DRIVING,DISTRACTED,DRUGGED_DRIVER,ILLEGAL_DRUG_RELATED,RUNNING_STOP_SIGN,NEIGHBORHOOD
195052,40.4642,-79.9802,0,0,0,1,0,0,0,0,Troy Hill
195053,40.444,-80.0028,0,0,0,0,0,0,0,0,Central Business District
195057,40.4533,-80.0017,0,0,0,1,1,0,0,0,Allegheny Center
195058,40.4557,-79.9658,0,0,0,1,0,0,0,0,Polish Hill
195059,40.4377,-80.0527,0,0,0,0,1,0,0,0,Westwood
195061,40.3884,-79.9967,0,0,0,0,0,0,0,0,Overbrook
195062,40.4645,-79.9301,0,0,0,1,0,0,0,0,Garfield
195063,40.4628,-79.9573,0,0,0,0,0,0,0,0,Lower Lawrenceville
195067,40.438,-79.9944,0,0,0,0,0,0,0,0,Central Business District
195068,40.4062,-80.0036,0,0,0,1,0,0,0,0,Bon Air
195069,40.4878,-79.9235,0,0,0,0,1,0,0,0,Morningside
195073,40.4283,-79.9273,0,0,0,1,0,0,0,0,Squirrel Hill South
195076,40.3949,-80.0215,0,0,0,0,0,0,0,0,Brookline
195079,40.4438,-79.9206,0,0,0,1,0,0,0,0,Squirrel Hill North
195080,40.4213,-79.9586,0,0,0,1,0,0,0,0,South Side Flats
195084,40.4531,-80.0194,0,0,1,1,0,0,0,0,Allegheny West
195085,40.4768,-80.0068,0,0,0,0,0,0,0,0,Northview Heights
195090,40.4276,-80.0542,0,0,0,0,1,0,0,0,Oakwood
195091,40.468,-79.9036,1,0,0,0,0,1,0,0,Lincoln-Lemington-Belmar
195092,40.4383,-79.9945,0,0,1,1,0,0,0,0,Central Business District
195093,40.4847,-79.9078,0,0,0,0,0,0,0,0,Highland Park
195096,40.4422,-79.995,0,0,1,1,0,0,0,0,Central Business District
195097,40.4067,-80.0348,0,0,0,0,0,0,0,0,Banksville
195098,40.4131,-79.9225,0,0,0,1,0,0,0,0,Squirrel Hill South
195102,40.4237,-79.9686,1,0,0,0,0,0,0,0,South Side Slopes
195106,40.3717,-79.9163,0,0,0,0,0,0,0,0,Lincoln Place
195107,40.443,-80.0527,0,0,0,1,0,0,0,0,Crafton Heights
195110,40.4488,-79.9875,0,0,0,1,0,0,0,1,Strip District
195113,40.446,-79.9053,0,0,0,1,0,0,0,0,Point Breeze
195116,40.3892,-79.997,0,0,0,0,0,0,0,0,Overbrook
195124,40.4181,-79.9918,0,0,0,0,0,0,0,0,Knoxville
195125,40.4628,-79.9536,0,0,0,0,1,0,0,0,Bloomfield
195129,40.4432,-79.9535,0,0,0,0,0,0,0,0,North Oakland
195136,40.4624,-79.896,0,0,0,0,0,0,0,0,Homewood North
195137,40.4586,-79.9573,0,0,0,1,0,0,0,0,Polish Hill
195146,40.4179,-79.9962,0,0,0,0,0,0,0,0,Knoxville
195148,40.4673,-79.954,0,0,0,1,0,0,0,0,Central Lawrenceville
195152,40.455,-79.9253,0,0,0,1,1,0,0,0,Shadyside
195153,40.4515,-80.0189,0,0,0,1,0,0,0,0,Chateau
195155,40.4398,-80.0808,0,0,0,0,1,0,0,0,Fairywood
195158,40.4353,-79.973,0,0,0,0,1,0,0,0,South Oakland
195161,40.3822,-79.9959,0,0,0,0,0,0,0,0,Overbrook
195164,40.4535,-80.0007,0,0,0,0,0,0,0,0,East Allegheny
195166,40.4386,-79.9864,0,0,0,1,0,0,0,0,Bluff
195168,40.4261,-79.9174,0,0,0,1,0,0,0,0,Squirrel Hill South
195171,40.4055,-79.9374,0,0,0,1,0,0,0,0,Hazelwood
195172,40.4488,-79.9649,0,0,0,1,0,0,0,0,Middle Hill
195175,40.4265,-80.057,0,0,0,0,0,0,0,0,Oakwood
195176,40.413,-80.01,0,0,0,0,0,0,0,0,Brookline
195179,40.4282,-79.9276,0,0,0,1,1,0,0,0,Greenfield
195181,40.4543,-79.9481,0,0,0,0,0,0,0,0,Bloomfield
195186,40.454,-79.9124,0,0,0,1,0,0,0,0,Point Breeze
195188,40.4239,-79.9853,0,0,0,0,0,0,0,0,South Side Slopes
195194,40.447,-79.949,0,0,0,1,0,0,0,0,North Oakland
195195,40.4363,-79.9962,0,0,0,1,0,0,0,0,Central Business District
195197,40.3819,-79.9947,0,0,0,0,0,0,0,0,Overbrook
195206,40.4529,-79.9207,0,0,0,1,0,0,0,0,Point Breeze
195208,40.3822,-79.9959,0,0,0,1,0,0,0,0,Overbrook
195211,40.4483,-80.0086,0,0,0,1,0,0,0,0,North Shore
195219,40.4512,-79.9258,0,0,0,1,0,0,0,0,Squirrel Hill North
195220,40.4213,-79.9937,0,0,0,0,1,0,0,0,Allentown
195221,40.4625,-79.9244,0,0,0,0,1,0,0,0,East Liberty
195222,40.4742,-80.0393,0,0,0,0,0,0,0,0,Brighton Heights
195226,40.4566,-79.9397,0,0,0,1,0,0,0,0,Bloomfield
195228,40.4269,-79.994,0,0,0,1,1,0,0,0,Allentown
195229,40.4581,-79.9955,0,0,0,0,1,0,0,0,East Allegheny
195230,40.4888,-79.9241,0,0,0,0,1,0,0,0,Morningside
195231,40.483,-79.8974,0,0,0,0,1,0,0,0,Lincoln-Lemington-Belmar
195233,40.4661,-79.9506,0,0,0,0,1,0,0,0,Central Lawrenceville
195234,40.4037,-79.9423,0,0,0,1,0,0,0,0,Hazelwood
195235,40.4662,-79.9516,0,0,0,0,0,0,0,0,Central Lawrenceville
195236,40.4389,-80.0071,0,0,0,0,0,0,0,0,Central Business District
195237,40.438,-79.9944,0,0,0,1,0,0,0,0,Central Business District
195238,40.45,-80.009,0,0,0,0,0,0,0,0,Allegheny West
195239,40.4541,-79.9063,0,0,0,1,0,0,0,0,Point Breeze North
195243,40.4291,-79.9439,0,0,0,1,0,0,0,0,Greenfield
195254,40.4408,-79.9959,0,0,0,0,0,1,1,0,Central Business District
195256,40.4294,-79.9991,1,0,1,1,0,0,0,0,South Side Slopes
195258,40.4437,-80.0546,0,0,0,0,0,0,0,0,Crafton Heights
195259,40.4491,-79.9854,1,0,0,0,0,0,0,0,Strip District
195260,40.4472,-79.9781,0,0,0,0,0,0,0,0,Middle Hill
195262,40.4424,-80.0,0,0,0,1,0,0,0,0,Central Business District
195264,40.4293,-79.9315,0,0,0,1,0,0,0,0,Squirrel Hill South
195265,40.4486,-80.0023,0,0,1,1,0,0,0,0,North Shore
195266,40.4291,-79.9984,0,0,0,0,0,0,0,0,South Side Slopes
195271,40.3954,-80.0307,0,0,0,0,0,0,0,0,Brookline
195275,40.4413,-79.9592,0,0,0,0,1,0,0,0,West Oakland
195278,40.44,-80.0097,0,0,0,1,0,0,0,0,Central Business District
195279,40.4636,-79.949,0,0,0,1,0,0,0,0,Bloomfield
195281,40.4512,-79.9823,0,0,0,0,1,0,0,0,Strip District
195282,40.4506,-79.9833,0,0,0,1,0,0,0,0,Strip District
195286,40.4166,-79.9882,0,0,0,1,0,0,0,0,Knoxville
195296,40.423,-79.9276,0,0,1,1,0,0,0,0,Greenfield
195297,40.4517,-79.9816,1,0,0,0,0,0,0,0,Strip District
195298,40.393,-79.9334,0,0,0,1,0,0,0,0,Hays
195299,40.4249,-80.019,0,1,0,0,1,0,0,0,Mount Washington
195300,40.4196,-79.9272,0,0,0,1,0,0,0,0,Greenfield
195304,40.4786,-79.931,0,0,0,0,0,0,0,0,Morningside
195305,40.4873,-79.918,0,0,0,0,0,0,0,0,Highland Park
195306,40.4505,-79.9301,0,0,0,1,0,0,0,0,Shadyside
195308,40.4646,-79.9375,0,0,0,0,1,0,0,0,Bloomfield
195310,40.4521,-80.0013,1,0,0,1,0,0,0,1,East Allegheny
195312,40.4403,-80.0089,0,0,0,0,0,0,0,0,Central Business District
195315,40.4258,-79.9111,0,0,0,0,0,0,0,0,Squirrel Hill South
195319,40.4611,-79.8715,0,0,0,0,1,0,0,0,East Hills
195320,40.4386,-80.0057,0,0,1,1,0,0,0,0,Central Business District
195321,40.4647,-79.9442,0,0,0,0,0,0,0,0,Bloomfield
195324,40.4659,-79.9788,0,0,0,1,0,0,0,0,Troy Hill
195328,40.4424,-79.9657,0,0,0,0,0,0,0,0,West Oakland
195329,40.4545,-80.0524,0,0,0,0,1,0,0,0,Sheraden
195330,40.4254,-79.9644,0,0,0,1,0,0,0,0,South Side Flats
195337,40.4345,-79.9874,0,0,0,0,1,0,0,0,Bluff
195338,40.4584,-80.0161,0,0,0,0,0,0,0,0,Central Northside
195340,40.4481,-79.9526,0,0,0,0,0,0,0,0,North Oakland
195346,40.4347,-79.9979,0,0,0,0,0,0,0,0,Central Business District
195348,40.4312,-80.0259,0,0,0,0,0,0,0,0,Duquesne Heights
195356,40.4421,-80.0029,0,0,0,0,0,0,0,0,Central Business District
195360,40.393,-79.9973,0,0,0,1,0,0,0,0,Overbrook
195363,40.4288,-79.9995,0,0,0,1,0,0,0,0,Mount Washington
195365,40.4269,-80.0021,0,0,0,0,0,0,0,0,Mount Washington
195368,40.4546,-79.9945,0,0,0,1,0,0,0,0,East Allegheny
195372,40.4688,-79.9179,0,0,0,1,0,0,0,0,East Liberty
195373,40.4497,-79.93,0,0,0,0,0,0,0,0,Squirrel Hill North
195375,40.4666,-79.9462,1,0,0,0,0,0,0,0,Garfield
195381,40.4569,-79.955,0,0,0,1,0,0,0,0,North Oakland
195383,40.4314,-80.0024,0,0,0,0,0,0,0,0,South Shore
195385,40.4512,-79.9258,0,0,0,1,0,0,0,0,Squirrel Hill North
195387,40.4546,-79.8885,0,0,0,1,0,0,0,0,Homewood South
195388,40.4315,-79.9584,0,0,0,0,0,0,0,0,South Oakland
195389,40.4645,-79.9676,0,0,0,0,1,0,0,0,Lower Lawrenceville
195392,40.41,-79.9441,0,0,0,1,0,0,0,0,Hazelwood
195395,40.4434,-79.9596,0,0,0,1,0,0,0,0,North Oakland
195396,40.4526,-79.9741,0,0,0,1,0,0,0,0,Bedford Dwellings
195401,40.4526,-79.9961,0,0,0,1,0,0,0,0,East Allegheny
195402,40.4748,-79.9082,0,0,0,1,0,0,0,0,Lincoln-Lemington-Belmar
195404,40.4564,-80.0016,0,0,0,1,0,0,0,0,East Allegheny
195415,40.482,-79.9407,1,0,0,0,0,1,0,0,Stanton Heights
195416,40.416,-80.03,1,0,0,0,0,0,0,0,Banksville
195417,40.3847,-79.9951,0,0,0,1,0,0,0,0,Overbrook
195420,40.4386,-80.026,0,0,0,0,0,0,0,0,Duquesne Heights
195422,40.3881,-80.0036,0,0,0,0,0,0,0,0,Overbrook
195424,40.3932,-79.9948,0,0,0,1,0,0,0,0,Overbrook
195425,40.4106,-80.0237,0,0,0,0,0,0,0,0,Beechview
195428,40.452,-80.0528,0,0,0,0,0,0,0,0,Crafton Heights
195429,40.3769,-80.0037,0,0,0,1,0,0,0,0,Overbrook
195431,40.4667,-79.9979,0,0,0,0,0,0,0,0,Spring Hill-City View
195432,40.4459,-80.0305,0,0,0,1,0,0,0,0,Elliott
195434,40.3994,-79.989,1,0,0,0,0,0,0,0,Carrick
195439,40.4348,-80.0086,0,0,0,0,0,0,0,0,South Shore
195442,40.4509,-80.0421,0,0,0,0,0,0,0,0,Elliott
195444,40.4519,-80.0382,0,0,0,1,0,0,0,0,Elliott
195445,40.45,-80.0623,0,0,0,0,0,0,0,0,Sheraden
195446,40.4367,-80.0009,0,0,0,1,0,0,0,0,Central Business District
195447,40.429,-79.9983,0,0,1,1,1,0,0,0,Mount Washington
195448,40.4735,-79.9312,0,0,0,0,0,0,0,0,Morningside
195449,40.4165,-80.0111,1,0,0,0,0,0,0,0,Beltzhoover
195452,40.4642,-80.0349,0,0,0,0,0,0,0,0,Marshall-Shadeland
195456,40.4289,-79.998,0,0,0,0,0,0,0,0,South Side Slopes
195459,40.4669,-80.025,0,0,0,1,0,0,0,0,Perry South
195464,40.4464,-79.9967,0,0,1,1,1,0,0,0,Central Business District
195465,40.4447,-79.9433,0,0,0,0,0,0,0,0,Squirrel Hill North
195468,40.4405,-79.9929,0,0,0,1,0,0,0,0,Central Business District
195470,40.4504,-80.0604,0,0,0,0,0,0,0,0,Sheraden
195474,40.4145,-80.0095,0,0,0,0,0,0,0,0,Beltzhoover
195477,40.4486,-79.947,0,0,0,1,0,0,0,0,Shadyside
195479,40.4141,-79.9812,0,0,0,1,0,0,0,0,Mt. Oliver
195481,40.3779,-80.0038,0,0,0,0,0,0,0,0,Overbrook
195484,40.4316,-80.0248,0,1,0,0,1,0,0,0,Duquesne Heights
195486,40.4569,-80.0176,0,0,0,0,0,0,0,0,California-Kirkbride
195489,40.4054,-79.9776,0,0,0,1,0,0,0,0,Carrick
195494,40.4511,-79.9824,1,0,0,0,0,0,0,0,Strip District
195495,40.438,-79.9944,0,0,0,1,0,0,0,0,Central Business District
195498,40.4062,-80.0036,0,0,0,1,0,0,0,0,Bon Air
195499,40.4444,-80.0288,0,0,0,0,0,0,0,0,West End
195500,40.4309,-80.0286,0,0,0,0,0,0,0,0,West End
195501,40.4292,-79.9992,0,0,0,1,0,0,0,0,South Side Slopes
195505,40.4052,-80.038,0,0,0,1,0,0,0,0,Banksville
195506,40.4017,-80.0221,0,0,0,0,1,0,0,0,Brookline
195508,40.4295,-79.9886,0,0,0,0,0,0,0,0,South Side Flats
195511,40.4672,-79.9539,1,0,0,0,0,0,0,0,Central Lawrenceville
195513,40.3903,-79.9343,0,0,0,0,0,0,0,0,Hays
195514,40.4069,-80.0042,0,0,0,0,0,0,0,0,Bon Air
195515,40.4422,-79.9579,0,0,0,1,0,0,0,0,West Oakland
195517,40.4259,-79.9538,0,0,0,1,0,0,0,0,Hazelwood
195520,40.4294,-79.9156,0,0,0,0,0,0,0,0,Squirrel Hill South
195522,40.4432,-80.0287,0,0,0,1,1,0,0,0,Duquesne Heights
195529,40.4398,-79.9231,0,0,0,1,0,0,0,1,Squirrel Hill North
195534,40.4806,-80.0072,0,0,0,1,0,0,0,0,Northview Heights
195536,40.4346,-79.9875,0,0,0,1,0,0,0,0,Bluff
195537,40.4428,-80.0088,0,0,0,1,0,0,0,0,Central Business District
195544,40.4306,-80.0266,0,0,0,1,0,0,0,0,Duquesne Heights
195549,40.4274,-79.9521,0,0,0,1,0,0,0,0,South Oakland
195558,40.4341,-79.9957,0,0,0,1,0,0,0,0,Bluff
195563,40.4624,-79.9994,0,0,0,1,0,0,0,0,Spring Hill-City View
195566,40.4943,-80.0085,0,0,0,1,0,0,0,0,Summer Hill
195569,40.4617,-79.8946,0,0,0,0,1,0,0,0,Homewood North
195571,40.4588,-79.958,0,0,0,1,0,0,0,0,Polish Hill
195573,40.4355,-80.0085,0,0,0,0,1,0,0,0,South Shore
195574,40.4069,-80.0042,0,0,0,0,0,0,0,0,Bon Air
195578,40.4546,-79.9463,0,0,0,0,0,0,0,0,Bloomfield
195582,40.4212,-80.0047,0,0,0,0,0,0,0,0,Mount Washington
195587,40.4545,-79.9468,0,0,0,1,0,0,0,0,Bloomfield
195589,40.433,-79.9617,0,0,0,1,0,0,0,0,South Oakland
195593,40.4527,-79.8892,0,0,0,1,0,0,0,0,Homewood South
195594,40.4286,-79.9936,0,0,0,1,0,0,0,0,South Side Flats
195596,40.4541,-79.9953,0,0,0,1,0,0,0,0,East Allegheny
195599,40.4626,-79.9998,0,0,0,1,0,0,0,0,Spring Hill-City View
195601,40.4626,-79.9998,0,0,0,1,0,0,0,0,Spring Hill-City View
195602,40.4695,-80.003,0,0,0,1,0,0,0,0,Perry South
195605,40.464,-79.9999,1,0,0,1,0,1,0,0,Fineview
195606,40.4654,-80.0001,0,0,0,0,0,0,0,0,Spring Hill-City View
195608,40.4288,-79.9343,0,0,0,1,0,0,0,0,Squirrel Hill South
195613,40.4221,-80.0307,0,0,0,1,0,0,0,0,Ridgemont
195617,40.417,-80.0152,0,0,0,1,0,0,0,0,Mount Washington
195618,40.4485,-79.8992,0,0,0,1,0,0,0,0,Point Breeze North
195619,40.3863,-79.9911,1,0,0,0,0,0,0,0,Carrick
195620,40.402,-80.0006,0,0,0,0,0,0,0,0,Carrick
195621,40.3928,-79.9351,0,0,0,0,0,0,0,0,Hays
195623,40.402,-80.0006,0,0,0,1,0,0,0,0,Carrick
195626,40.4688,-79.9622,0,0,0,0,0,0,0,0,Central Lawrenceville
195628,40.4239,-79.9887,0,0,0,0,0,0,0,0,Allentown
195650,40.4467,-80.0198,0,0,0,1,0,0,0,0,Chateau
195651,40.4602,-79.9073,0,0,0,0,0,0,0,0,Larimer
195652,40.4099,-80.0317,0,0,0,1,0,0,0,0,Beechview
195654,40.4094,-80.0321,0,0,0,0,0,0,0,0,Banksville
195658,40.4705,-79.9569,0,0,0,0,0,0,0,0,Central Lawrenceville
195659,40.4524,-80.0278,0,0,0,1,0,0,0,0,Manchester
195660,40.4642,-79.9256,0,0,0,1,0,0,0,0,East Liberty
195661,40.4328,-79.9366,0,0,0,1,0,0,0,0,Squirrel Hill South
195663,40.4662,-79.9522,0,0,0,0,1,0,0,0,Central Lawrenceville
195665,40.4618,-80.0306,0,0,0,1,0,0,0,0,Manchester
195666,40.4375,-79.9512,1,0,0,1,0,0,0,0,Central Oakland
195668,40.4211,-79.9991,0,0,0,0,0,0,0,0,Beltzhoover
195669,40.4447,-79.9866,0,0,0,0,0,0,0,0,Crawford-Roberts
195671,40.3924,-80.0246,0,0,0,0,1,0,0,0,Brookline
195672,40.4294,-79.9991,0,0,0,0,0,0,0,0,South Side Slopes
195675,40.4387,-80.015,0,0,0,0,0,0,0,0,South Shore
195676,40.4789,-80.043,0,0,0,1,1,0,0,0,Brighton Heights
195680,40.4564,-80.0291,0,0,0,0,0,0,0,0,Manchester
195681,40.3911,-79.9967,0,0,0,1,0,0,0,0,Overbrook
195682,40.4779,-79.9208,0,0,0,0,0,0,0,0,Highland Park
195684,40.4401,-79.9599,0,0,0,1,0,0,0,0,Central Oakland
195685,40.4598,-79.8738,0,0,0,0,0,0,0,0,East Hills
195693,40.4258,-79.911,0,0,0,1,0,0,0,0,Squirrel Hill South
195696,40.4379,-80.0329,0,0,0,0,0,0,0,0,Duquesne Heights
195697,40.448,-80.0261,0,0,0,1,0,0,0,0,Chateau
195698,40.4375,-79.9981,0,0,1,1,0,0,0,0,Central Business District
195700,40.4635,-79.9489,0,0,0,1,0,0,0,0,Bloomfield
195701,40.4675,-79.9299,0,1,0,0,1,0,0,0,Garfield
195703,40.4367,-79.9947,0,0,0,0,0,0,0,0,Central Business District
195712,40.4258,-80.0198,0,0,0,1,0,0,0,0,Mount Washington
195715,40.4551,-80.0023,1,0,0,0,0,0,0,0,Allegheny Center
195718,40.4562,-80.0137,0,0,0,0,0,0,0,0,Central Northside
195723,40.4218,-79.993,0,0,0,0,0,0,0,0,Allentown
195725,40.4158,-80.013,0,0,0,0,0,0,0,0,Mount Washington
195731,40.4583,-79.9026,1,0,0,1,1,0,0,0,Homewood West
195734,40.4665,-79.9956,0,0,0,0,0,0,0,0,Spring Hill-City View
195735,40.4292,-79.9992,0,0,0,1,0,0,0,0,South Side Slopes
195736,40.4348,-79.9953,0,0,0,1,0,0,0,0,Bluff
195739,40.402,-80.0006,0,0,0,1,0,0,0,0,Carrick
195742,40.4362,-79.9749,0,0,0,1,0,0,0,0,Bluff
195750,40.451,-79.9858,1,0,0,0,0,0,0,0,Strip District
195751,40.4561,-79.9916,0,0,0,1,0,0,0,0,Troy Hill
195753,40.4102,-79.9773,0,0,0,1,0,0,0,0,Mt. Oliver
195756,40.4349,-79.9662,0,0,0,0,0,0,0,0,South Oakland
195757,40.4398,-79.9227,0,0,0,0,0,0,0,0,Squirrel Hill North
195761,40.4262,-79.895,0,0,0,0,0,0,0,0,Swisshelm Park
195763,40.4439,-79.9389,0,0,0,0,0,0,0,0,Squirrel Hill North
195766,40.392,-79.9349,0,0,0,1,0,0,0,0,Hays
195768,40.4552,-79.966,0,0,0,1,0,0,0,0,Upper Hill
195771,40.4207,-80.0319,0,0,0,1,0,0,0,0,Ridgemont
195772,40.4281,-79.9345,0,0,0,1,0,0,0,0,Greenfield
195774,40.4353,-79.919,0,0,0,0,1,0,0,0,Squirrel Hill South
195775,40.4535,-79.9318,0,0,0,1,0,0,0,0,Shadyside
195776,40.448,-80.0178,0,0,0,1,0,0,0,0,North Shore
195780,40.4291,-79.9993,1,0,0,0,0,0,0,0,Mount Washington
195781,40.4446,-80.0288,0,0,0,1,0,0,0,0,Elliott
195783,40.4257,-79.9039,1,0,0,1,0,0,0,0,Swisshelm Park
195787,40.4862,-80.0331,1,0,0,0,0,0,0,0,Brighton Heights
195789,40.4392,-80.0214,1,0,0,0,0,0,0,0,Duquesne Heights
195790,40.4051,-80.0189,0,0,0,0,0,0,0,0,Beechview
195792,40.4349,-79.9175,0,0,0,0,0,0,0,0,Squirrel Hill South
195793,40.4619,-80.0181,0,0,0,1,0,0,0,0,Perry South
195794,40.4353,-79.9468,0,0,0,0,0,0,0,0,Squirrel Hill South
195798,40.4802,-79.9351,0,0,0,0,0,0,0,0,Stanton Heights
195801,40.4103,-80.0112,0,0,0,0,0,0,0,0,Brookline
195802,40.4218,-79.9958,0,0,0,0,0,0,0,0,Allentown
195803,40.438,-79.9933,0,0,0,1,0,0,0,0,Bluff
195812,40.4165,-79.9931,0,0,0,1,0,0,0,0,Knoxville
195819,40.476,-80.0075,0,0,0,1,0,0,0,0,Northview Heights
195820,40.432,-79.9586,0,0,0,1,0,0,0,0,South Oakland
195822,40.4686,-80.027,0,0,0,1,1,0,0,0,Marshall-Shadeland
195826,40.4375,-79.9981,0,0,0,0,0,0,0,0,Central Business District
195827,40.4354,-79.9934,0,0,0,1,0,0,0,0,Bluff
195828,40.4492,-80.0253,0,0,0,0,0,0,0,0,Chateau
195833,40.4638,-80.0227,1,0,0,0,0,0,0,0,Perry South
195837,40.4275,-80.0232,0,0,0,0,0,0,0,0,Duquesne Heights
195841,40.455,-79.9415,0,0,0,0,0,0,0,0,Shadyside
195843,40.4409,-80.0566,0,0,0,0,0,0,0,0,Crafton Heights
195848,40.4283,-79.9806,0,0,0,0,0,0,0,0,South Side Flats
195851,40.4634,-79.9307,0,0,1,1,0,0,0,0,East Liberty
195852,40.4107,-80.0218,1,0,0,0,1,0,0,0,Beechview
195854,40.4587,-79.9983,0,1,0,0,1,0,0,0,East Allegheny
195856,40.4138,-79.9227,0,0,0,1,0,0,0,0,Squirrel Hill South
195858,40.4505,-79.973,0,0,0,0,0,0,0,0,Bedford Dwellings
195862,40.429,-79.9449,0,0,0,1,0,0,0,0,Squirrel Hill South
195866,40.4335,-79.9373,0,0,0,0,0,0,0,0,Squirrel Hill South
195869,40.4397,-80.022,0,0,0,1,0,0,0,0,Duquesne Heights
195873,40.4317,-79.9976,0,0,0,1,0,0,0,0,South Shore
195877,40.4118,-80.0414,0,0,0,0,0,0,0,0,Banksville
195878,40.4879,-79.8871,0,0,0,0,1,0,0,0,Lincoln-Lemington-Belmar
195879,40.4481,-79.9916,0,0,0,0,0,0,0,0,Strip District
195880,40.46,-79.9855,0,0,0,0,0,0,0,0,Troy Hill
195881,40.4573,-79.909,0,0,0,1,0,0,0,0,Homewood West
195882,40.3845,-79.9779,0,0,0,0,0,0,0,0,Carrick
195883,40.4213,-79.9937,0,0,0,1,0,0,0,0,Allentown
195886,40.4517,-79.8847,0,0,0,0,0,0,0,0,East Hills
195887,40.4561,-79.9916,0,0,0,1,0,0,0,0,Troy Hill
195890,40.4381,-79.9058,0,0,0,0,0,0,0,0,Point Breeze
195891,40.4789,-80.043,1,0,0,1,0,0,0,0,Brighton Heights
195893,40.4199,-79.9315,1,0,0,1,0,0,0,0,Greenfield
195894,40.4777,-80.0421,0,0,0,1,0,0,0,0,Brighton Heights
195896,40.3832,-80.0111,0,0,0,1,0,0,0,0,Brookline
195897,40.4606,-79.8886,0,0,0,0,0,0,0,0,Homewood North
195904,40.4342,-79.9908,0,0,0,1,0,0,0,0,Bluff
195905,40.4341,-79.9957,0,0,0,1,0,0,0,0,Bluff
195906,40.4312,-79.9592,0,0,0,1,0,0,0,0,South Oakland
195907,40.4359,-79.9613,0,0,0,0,0,0,0,0,South Oakland
195908,40.4586,-79.9263,0,0,0,1,0,0,0,0,Shadyside
195910,40.4582,-79.9185,0,0,0,0,0,0,0,0,Shadyside
195912,40.4432,-80.0257,0,0,0,0,0,0,0,0,South Shore
195913,40.4427,-79.9872,0,0,0,1,0,0,0,0,Crawford-Roberts
195914,40.4568,-79.9225,0,0,0,0,0,0,0,0,Shadyside
195915,40.3784,-79.9223,0,0,0,0,0,0,0,0,Lincoln Place
195917,40.427,-79.9384,0,0,0,1,0,0,0,0,Greenfield
195924,40.3819,-79.9764,0,0,0,0,0,0,0,0,Carrick
195935,40.4422,-79.995,0,0,0,0,0,0,0,0,Central Business District
195941,40.4357,-79.9098,0,0,0,1,0,0,0,0,Squirrel Hill South
195946,40.4264,-79.9159,0,0,0,1,0,0,0,0,Squirrel Hill South
195947,40.4289,-79.9328,0,0,0,1,0,0,0,0,Greenfield
195949,40.4212,-79.9585,1,0,0,1,0,1,0,0,South Side Flats
195950,40.4716,-79.8916,1,0,0,0,0,0,0,0,Lincoln-Lemington-Belmar
195951,40.4669,-80.025,0,1,0,1,1,0,0,0,Perry South
195957,40.4306,-79.9819,1,0,0,0,0,0,0,0,South Side Flats
195961,40.4237,-79.962,0,0,0,1,0,0,0,0,South Side Flats
195973,40.4286,-79.9262,0,0,0,0,0,0,0,0,Squirrel Hill South
195979,40.4666,-80.0338,0,0,0,1,0,0,0,1,Marshall-Shadeland
195980,40.4474,-79.9425,0,0,0,1,0,0,0,0,Squirrel Hill North
195984,40.4294,-79.9991,0,0,0,1,1,0,0,0,South Side Slopes
195985,40.4278,-79.9939,0,1,0,0,1,0,0,0,South Side Slopes
195986,40.4877,-79.9392,0,0,0,0,0,0,0,0,Stanton Heights
195987,40.3815,-79.9979,0,0,0,1,0,0,0,0,Overbrook
195989,40.4218,-79.9923,0,0,0,0,0,0,0,0,Allentown
195992,40.4384,-80.002,0,0,0,1,0,0,0,0,Central Business District
196002,40.4557,-79.9658,0,0,0,0,0,0,0,0,Polish Hill
196003,40.4411,-80.0386,0,0,0,0,0,0,0,0,Elliott
196010,40.4437,-80.0278,0,0,0,0,0,0,0,0,West End
196011,40.4387,-79.9534,0,0,0,0,0,0,0,0,Central Oakland
196013,40.4612,-79.9224,0,0,1,1,0,0,0,0,East Liberty
196015,40.4258,-79.9031,0,0,0,1,1,0,0,0,Swisshelm Park
196020,40.4372,-79.9192,0,0,0,1,0,0,0,0,Squirrel Hill South
196021,40.4362,-79.9948,0,0,0,0,0,0,0,0,Central Business District
196027,40.439,-79.9947,1,0,0,0,0,1,0,0,Central Business District
196028,40.4384,-79.9941,0,0,0,0,0,0,0,0,Bluff
196031,40.4386,-80.0057,0,0,0,0,0,0,0,0,Central Business District
196033,40.4698,-79.9637,0,0,0,1,0,0,0,0,Lower Lawrenceville
196040,40.4219,-80.0297,0,0,0,0,0,0,0,0,Banksville
196041,40.4548,-79.9456,0,0,0,1,0,0,0,0,Bloomfield
196045,40.4359,-79.9613,0,0,0,1,0,0,0,0,South Oakland
196046,40.4477,-79.9388,0,0,0,1,0,0,0,0,Shadyside
196050,40.4492,-80.0235,0,0,0,0,0,0,0,0,Chateau
196051,40.4465,-79.9519,0,0,0,0,0,0,0,0,North Oakland
196055,40.4405,-79.9602,0,0,0,0,0,0,0,0,Central Oakland
196056,40.378,-79.9217,1,0,0,0,0,0,0,0,Lincoln Place
196060,40.4549,-79.938,0,0,0,1,0,0,0,0,Shadyside
196061,40.4708,-79.9605,0,0,0,0,0,0,0,0,Central Lawrenceville
196062,40.4362,-79.9947,0,0,0,0,0,0,0,0,Central Business District
196063,40.4353,-79.9466,0,0,0,0,0,0,0,0,Squirrel Hill South
